v1,log_fc,ave_expr,t,p_value,adj_p_val,b,comparison,name,target,de
Q15853,-0.0751232588324962,-1.18768268025504,-1.51104826488514,0.179542436681094,0.996386806613002,-4.51871832522455,OnlyComparison,USF2,ENSG00000105698,not sig
Q69YW2,-0.0752226954522632,-1.7825550135088,-0.783721066257616,0.46184364369428,0.996386806613002,-5.11695269069917,OnlyComparison,STUM,ENSG00000203685,not sig
P43007,-0.0752283575105951,-0.0366177984507745,-1.52619314151364,0.175823086186226,0.996386806613002,-4.50434654310823,OnlyComparison,SLC1A4,ENSG00000115902,not sig
Q8NE01,-0.0752561173541064,-1.15482196839558,-0.905165938709645,0.398902303253209,0.996386806613002,-5.03421662234411,OnlyComparison,CNNM3,ENSG00000168763,not sig
Q13617,-0.0752682972970149,1.11753154786815,-1.82359856619885,0.11602793754277,0.996386806613002,-4.21516684418314,OnlyComparison,CUL2,ENSG00000108094,not sig
Q13098,-0.0752712481064876,0.328752168723716,-1.26462315584129,0.251086347365971,0.996386806613002,-4.74464265973946,OnlyComparison,GPS1,ENSG00000169727,not sig
Q9UHG3,-0.0753057570390579,0.47823940204186,-1.84647118711615,0.112351313916705,0.996386806613002,-4.19256764079519,OnlyComparison,PCYOX1,ENSG00000116005,not sig
Q92581,-0.0754655858482477,-0.704424958071699,-0.728629828150779,0.492598382167717,0.996386806613002,-5.15142893359499,OnlyComparison,SLC9A6,ENSG00000198689,not sig
P26368,-0.0755516421095497,1.01275091613637,-1.69957838656904,0.138103337998645,0.996386806613002,-4.33704445926652,OnlyComparison,U2AF2,ENSG00000063244,not sig
O60568,-0.0756145812251356,-1.62669272653147,-1.32354988477625,0.231975177651456,0.996386806613002,-4.6921847664428,OnlyComparison,PLOD3,ENSG00000106397,not sig
P39019,-0.0756202635024121,1.37308787543833,-1.89242530133953,0.105308066107645,0.996386806613002,-4.14708962302677,OnlyComparison,RPS19,ENSG00000105372,not sig
Q9Y375,-0.0756793963640323,-1.14475175590669,-0.276605089709411,0.790998191784237,0.996386806613002,-5.34897811388139,OnlyComparison,NDUFAF1,ENSG00000137806,not sig
Q9H0W8,-0.0758127360877029,-0.965929920610757,-1.27891609808489,0.246327932082782,0.996386806613002,-4.73202348446526,OnlyComparison,SMG9,ENSG00000105771,not sig
Q9H061,-0.0758201081046909,-0.864413399289854,-1.137173396411,0.297148530353841,0.996386806613002,-4.8538639887139,OnlyComparison,TMEM126A,ENSG00000171202,not sig
O60547,-0.0758608856882737,-0.0893012166889262,-2.32338656505769,0.0574435192763756,0.996386806613002,-3.72176253271805,OnlyComparison,GMDS,ENSG00000112699,not sig
Q14CS0,-0.0759173932839534,-1.09036344602575,-1.20750987276506,0.270908018940059,0.996386806613002,-4.79435105413569,OnlyComparison,UBXN2B,ENSG00000215114,not sig
Q9BZI7,-0.0759685780596138,-0.541744112539375,-1.42790578280495,0.201290648433825,0.996386806613002,-4.59673490795735,OnlyComparison,UPF3B,ENSG00000125351,not sig
Q9BV38,-0.0760890574962444,0.501060133837195,-1.7330812610631,0.131767456472353,0.996386806613002,-4.30425447232014,OnlyComparison,WDR18,ENSG00000065268,not sig
P61254,-0.076228269361462,1.47708728984492,-1.71906026509539,0.134384114338239,0.996386806613002,-4.31799127378842,OnlyComparison,RPL26,ENSG00000161970,not sig
Q9UNX3,-0.076228269361462,1.47708728984492,-1.71906026509539,0.134384114338239,0.996386806613002,-4.31799127378842,OnlyComparison,RPL26L1,ENSG00000037241,not sig
O75503,-0.0763616360011072,-0.0895803955578194,-2.4478012456309,0.048306640663254,0.996386806613002,-3.60136815499264,OnlyComparison,CLN5,ENSG00000102805,downregulated
P62280,-0.0763735319160042,1.06285281319169,-1.36373034611921,0.219694936909097,0.996386806613002,-4.65579466911363,OnlyComparison,RPS11,ENSG00000142534,not sig
Q9UHD1,-0.0764656702376971,-0.200891803678544,-1.64804443810883,0.148424641765602,0.996386806613002,-4.38723136179799,OnlyComparison,CHORDC1,ENSG00000110172,not sig
O75525,-0.0764883467715241,0.105621629599029,-1.66152047370869,0.1456564710495,0.996386806613002,-4.37413969460029,OnlyComparison,KHDRBS3,ENSG00000131773,not sig
O95433,-0.0764984017912861,0.0647563003825324,-1.43725829511249,0.19872877555956,0.996386806613002,-4.58803895316994,OnlyComparison,AHSA1,ENSG00000100591,not sig
O75436,-0.0765321545834236,-0.524235839636462,-1.1646803327831,0.286641203197769,0.996386806613002,-4.8308259129359,OnlyComparison,VPS26A,ENSG00000122958,not sig
O15400,-0.0765612925150213,0.570583137724695,-1.17727789652063,0.281934869466859,0.996386806613002,-4.82017219550637,OnlyComparison,STX7,ENSG00000079950,not sig
Q9Y282,-0.0765701216100011,-0.636192293035199,-1.4789388407407,0.18767090482088,0.996386806613002,-4.54903183312327,OnlyComparison,ERGIC3,ENSG00000125991,not sig
Q9P289,-0.0765905368715596,0.0980814839465389,-1.58048222275262,0.16307411182334,0.996386806613002,-4.45247224190453,OnlyComparison,STK26,ENSG00000134602,not sig
Q96G23,-0.0766586469362776,-1.18869355769396,-1.48366345918101,0.18645387649514,0.996386806613002,-4.54458532630439,OnlyComparison,CERS2,ENSG00000143418,not sig
P15848,-0.0769489592203804,-0.338581151205773,-1.00272570493701,0.353196929227164,0.996386806613002,-4.96164265886727,OnlyComparison,ARSB,ENSG00000113273,not sig
Q13310,-0.0770372147545032,0.857469667557259,-2.35999232603888,0.0545822657473104,0.996386806613002,-3.68616710736514,OnlyComparison,PABPC4,ENSG00000090621,not sig
O95619,-0.0771098635376686,-1.14898731703197,-1.24908770399479,0.25634930675466,0.996386806613002,-4.75827934451153,OnlyComparison,YEATS4,ENSG00000127337,not sig
Q9UI26,-0.0772198933325107,-0.354943566977584,-1.42034813646004,0.203382844488103,0.996386806613002,-4.60374613709657,OnlyComparison,IPO11,ENSG00000086200,not sig
P11166,-0.0772452537752444,-1.19272777321811,-2.0986449671913,0.0787441793947088,0.996386806613002,-3.94267862287232,OnlyComparison,SLC2A1,ENSG00000117394,not sig
P31327,-0.0772688185613235,-0.977692439920451,-1.7412759861763,0.130261024248011,0.996386806613002,-4.29621697827814,OnlyComparison,CPS1,ENSG00000021826,not sig
Q8ND24,-0.0774245691233252,0.37744717455993,-1.11698542386658,0.305063886792346,0.996386806613002,-4.87057024067318,OnlyComparison,RNF214,ENSG00000167257,not sig
Q8TE04,-0.0774540626101383,-1.37309183909564,-1.2087411484211,0.270466856690542,0.996386806613002,-4.79329199493418,OnlyComparison,PANK1,ENSG00000152782,not sig
Q9H7B2,-0.0775408562725122,0.534684411010351,-1.31250072036581,0.235457566200259,0.996386806613002,-4.70210606541681,OnlyComparison,RPF2,ENSG00000197498,not sig
Q9UKZ1,-0.0778337807760603,-1.16463468455294,-1.06800578545893,0.324996398636495,0.996386806613002,-4.91035801394681,OnlyComparison,CNOT11,ENSG00000158435,not sig
Q9Y312,-0.0780827631982421,-0.647315995738921,-1.67238866706972,0.143460029585653,0.996386806613002,-4.36356436211431,OnlyComparison,AAR2,ENSG00000131043,not sig
O00767,-0.0781681222190094,-0.881618008758484,-1.04450397959354,0.334931864779705,0.996386806613002,-4.92905837925451,OnlyComparison,SCD,ENSG00000099194,not sig
Q2M389,-0.0782413843848265,0.204520760503055,-1.67958714361219,0.142022741844389,0.996386806613002,-4.3565517606966,OnlyComparison,WASHC4,ENSG00000136051,not sig
O15061,-0.0782952814082163,-1.77639831527033,-1.41442862185894,0.205035367179939,0.996386806613002,-4.60922760183676,OnlyComparison,SYNM,ENSG00000182253,not sig
P05186,-0.0783604023822772,-0.943583580005321,-1.18406878051182,0.2794251869175,0.996386806613002,-4.81440301635236,OnlyComparison,ALPL,ENSG00000162551,not sig
Q8NFU3,-0.0783681306902825,-0.0785425046917647,-1.48137583205948,0.187042239826569,0.996386806613002,-4.54673890554324,OnlyComparison,TSTD1,ENSG00000215845,not sig
Q5JPI3,-0.0785052719245467,-1.34273572019445,-1.48304058508231,0.186613906158516,0.996386806613002,-4.54517181532288,OnlyComparison,C3orf38,ENSG00000179021,not sig
Q9NUQ7,-0.0785342021814807,-0.916761293390701,-1.93820326770059,0.0987268792997918,0.996386806613002,-4.10171943283086,OnlyComparison,UFSP2,ENSG00000109775,not sig
Q7Z6M1,-0.0786894048494545,-0.910525612136937,-0.941156998540989,0.381539479677642,0.996386806613002,-5.00804042589433,OnlyComparison,RABEPK,ENSG00000136933,not sig
P19532,-0.07874407586224,-1.29682692545173,-1.99199549866742,0.0915154543327773,0.996386806613002,-4.04836919354263,OnlyComparison,TFE3,ENSG00000068323,not sig
P43378,-0.078799135516492,-0.17889989159649,-0.775057432783012,0.466589753713479,0.996386806613002,-5.12250606411711,OnlyComparison,PTPN9,ENSG00000169410,not sig
Q9Y6A9,-0.0788480239552577,0.84353163366139,-1.65998196355137,0.145969989817077,0.996386806613002,-4.37563552938937,OnlyComparison,SPCS1,ENSG00000114902,not sig
Q9NZQ3,-0.0788640969631329,-0.975064199228275,-0.840725576720785,0.431463604850448,0.996386806613002,-5.07922976958343,OnlyComparison,NCKIPSD,ENSG00000213672,not sig
O14924,-0.0789366606277647,-0.460224500365419,-1.72667080106844,0.13295763182463,0.996386806613002,-4.31053742659845,OnlyComparison,RGS12,ENSG00000159788,not sig
P16083,-0.0789465985516091,-0.658770127367917,-1.70212312735834,0.137611954977304,0.996386806613002,-4.33455804690553,OnlyComparison,NQO2,ENSG00000124588,not sig
Q9BY32,-0.0789740224929571,-0.154418990116222,-1.82209492225817,0.116273735568923,0.996386806613002,-4.21665149541608,OnlyComparison,ITPA,ENSG00000125877,not sig
Q8NBF2,-0.0791946904902515,0.229585273474221,-1.31325172425389,0.235219410762251,0.996386806613002,-4.70143292869833,OnlyComparison,NHLRC2,ENSG00000196865,not sig
Q9Y5Z4,-0.0792005346068163,-1.05556594205959,-0.783698664213128,0.461855872273377,0.996386806613002,-5.11696711266624,OnlyComparison,HEBP2,ENSG00000051620,not sig
Q14964,-0.0792315049220732,0.228091983037461,-1.70959760416327,0.136178373158919,0.996386806613002,-4.32725078855816,OnlyComparison,RAB39A,ENSG00000179331,not sig
Q9BXS9,-0.0793553665958278,-0.650639157375795,-0.83383948713234,0.435055051028426,0.996386806613002,-5.08389368299353,OnlyComparison,SLC26A6,ENSG00000225697,not sig
O60934,-0.0793726798029286,0.0960701239184504,-1.5936182437651,0.160122663838229,0.996386806613002,-4.43984295395522,OnlyComparison,NBN,ENSG00000104320,not sig
O14656,-0.0794134183990566,-0.309082714976409,-1.01481190063604,0.347833119289918,0.996386806613002,-4.9523049075921,OnlyComparison,TOR1A,ENSG00000136827,not sig
Q7LBR1,-0.0795370607981487,0.779820711722345,-1.25063081360751,0.255822283472196,0.996386806613002,-4.75692860137742,OnlyComparison,CHMP1B,ENSG00000255112,not sig
Q9HB71,-0.0795920145790128,1.08165654201508,-2.14455738408311,0.0738165626293391,0.996386806613002,-3.89728955808109,OnlyComparison,CACYBP,ENSG00000116161,not sig
Q9NU22,-0.0796010974249313,0.204517203483572,-2.14402801829891,0.0738715514984402,0.996386806613002,-3.89781232818859,OnlyComparison,MDN1,ENSG00000112159,not sig
Q8IUR0,-0.0796240689410023,-0.599929671588648,-2.10373392575558,0.0781819187908576,0.996386806613002,-3.93764322124102,OnlyComparison,TRAPPC5,ENSG00000181029,not sig
O15027,-0.0797764521898573,-0.628572754645636,-1.33230366440036,0.229248794434215,0.996386806613002,-4.68429781559364,OnlyComparison,SEC16A,ENSG00000148396,not sig
A5D8V7,-0.0798490308114095,0.320385419627369,-0.721161959853513,0.496871710793667,0.996386806613002,-5.1559469526898,OnlyComparison,ODAD3,ENSG00000198003,not sig
Q8IY81,-0.0799354936882389,0.499144513095673,-2.25019164347398,0.0636395178815192,0.996386806613002,-3.79331182717606,OnlyComparison,FTSJ3,ENSG00000108592,not sig
Q9Y666,-0.0800243883105276,-1.73311010180302,-0.891089279012977,0.405853537608642,0.996386806613002,-5.04425631715123,OnlyComparison,SLC12A7,ENSG00000113504,not sig
A2A2Y4,-0.0801516349331691,-0.564141543874171,-1.54834250200619,0.170512801941865,0.996386806613002,-4.48324743963888,OnlyComparison,FRMD3,ENSG00000172159,not sig
Q9UBF2,-0.0801553760858226,0.404002304617275,-1.35485230258312,0.222357106775575,0.996386806613002,-4.66387608317229,OnlyComparison,COPG2,ENSG00000158623,not sig
O94964,-0.0802859493017921,-0.084837832858904,-0.511048607351425,0.626852342526964,0.996386806613002,-5.2666818245398,OnlyComparison,SOGA1,ENSG00000149639,not sig
Q86X76,-0.0802872304126447,-0.447835941827073,-1.33241383239726,0.229214664875236,0.996386806613002,-4.68419840811618,OnlyComparison,NIT1,ENSG00000158793,not sig
Q9BW92,-0.0803553707354923,-1.30273704060584,-1.37518519476292,0.216302402384542,0.996386806613002,-4.64533457067372,OnlyComparison,TARS2,ENSG00000143374,not sig
Q07020,-0.0804194537827062,0.755684632883143,-0.89643365936458,0.403203781723035,0.996386806613002,-5.04045796467957,OnlyComparison,RPL18,ENSG00000063177,not sig
Q8TCT8,-0.0804624968430264,-0.538714121823644,-0.83145419362576,0.436304138341722,0.996386806613002,-5.08550247998604,OnlyComparison,SPPL2A,ENSG00000138600,not sig
P49005,-0.0804649745165191,-1.13066876663307,-1.13964292039943,0.296192166146617,0.996386806613002,-4.85180849202319,OnlyComparison,POLD2,ENSG00000106628,not sig
Q01167,-0.0805875959871165,-0.241348542936107,-2.38999812448272,0.052347390434952,0.996386806613002,-3.65709284322916,OnlyComparison,FOXK2,ENSG00000141568,not sig
P54802,-0.0806219078375623,-0.362948857250363,-1.30364725138614,0.238281277026812,0.996386806613002,-4.71002813453176,OnlyComparison,NAGLU,ENSG00000108784,not sig
P48509,-0.0806855252203886,0.0603466182842958,-1.18715385836612,0.278291342611008,0.996386806613002,-4.811776114729,OnlyComparison,CD151,ENSG00000177697,not sig
Q9Y3B4,-0.0807727716455238,0.500890573679914,-0.955909206097513,0.374592604832002,0.996386806613002,-4.99710573324471,OnlyComparison,SF3B6,ENSG00000115128,not sig
Q08J23,-0.0807750748043129,0.459746525326368,-2.22221225510986,0.0661863662780646,0.996386806613002,-3.8207789881407,OnlyComparison,NSUN2,ENSG00000037474,not sig
O75832,-0.0809699928746299,-0.157069219088609,-0.504862103600585,0.630948868376656,0.996386806613002,-5.26943612662507,OnlyComparison,PSMD10,ENSG00000101843,not sig
O00165,-0.0810136228046636,-0.717274094406216,-0.865726361794583,0.418606074398876,0.996386806613002,-5.06205634372009,OnlyComparison,HAX1,ENSG00000143575,not sig
Q2TAK8,-0.0810871903252861,-1.02121248825686,-1.21221043627483,0.26922713803939,0.996386806613002,-4.79030488266265,OnlyComparison,PWWP3A,ENSG00000160953,not sig
Q53H47,-0.0811645658393624,-0.385395474988633,-1.57095331234963,0.165247119860501,0.996386806613002,-4.46161546593555,OnlyComparison,SETMAR,ENSG00000170364,not sig
Q9H0G5,-0.0812182360474747,-1.476587734861,-1.32679397078128,0.230961454941888,0.996386806613002,-4.68926465204765,OnlyComparison,NSRP1,ENSG00000126653,not sig
Q9UIQ6,-0.0812978258111803,0.0753651760026444,-1.01605910823644,0.347283323773653,0.996386806613002,-4.95133716032425,OnlyComparison,LNPEP,ENSG00000113441,not sig
P07205,-0.0816939411908034,-0.664570698529695,-1.81609324246769,0.117259916957793,0.996386806613002,-4.22257602414724,OnlyComparison,PGK2,ENSG00000170950,not sig
P33993,-0.0817238658579054,0.613523056663455,-1.73209635190192,0.13194964350474,0.996386806613002,-4.30522005233019,OnlyComparison,MCM7,ENSG00000166508,not sig
Q9HC96,-0.0818864482639154,-1.27334802433784,-1.16936609840202,0.284882927707429,0.996386806613002,-4.82687059622648,OnlyComparison,CAPN10,ENSG00000142330,not sig
Q8IYB8,-0.0819474816726502,-1.8262168432276,-0.429817279984399,0.681744231604256,0.996386806613002,-5.30039597987006,OnlyComparison,SUPV3L1,ENSG00000156502,not sig
O95340,-0.0821074022896076,-1.06597135440949,-0.707892132623694,0.504526016432778,0.996386806613002,-5.16388155347444,OnlyComparison,PAPSS2,ENSG00000198682,not sig
Q9UI12,-0.0822236048671263,0.570679647742733,-2.4334268490926,0.0492800833603874,0.996386806613002,-3.61518927505098,OnlyComparison,ATP6V1H,ENSG00000047249,downregulated
Q9BXS5,-0.0822592460661015,0.72462631728619,-1.86257273695687,0.109832097588372,0.996386806613002,-4.17664281719112,OnlyComparison,AP1M1,ENSG00000072958,not sig
Q9HC62,-0.0824917280086626,-2.03448793815439,-0.923257417412086,0.390101000249709,0.996386806613002,-5.02114872789802,OnlyComparison,SENP2,ENSG00000163904,not sig
Q8TEU7,-0.0825185845647972,-0.922090169870574,-1.41087153587074,0.206034247907948,0.996386806613002,-4.61251715208148,OnlyComparison,RAPGEF6,ENSG00000158987,not sig
Q6STE5,-0.0825210755772781,-2.11955987534706,-1.39950530861952,0.209255744734201,0.996386806613002,-4.62300649594578,OnlyComparison,SMARCD3,ENSG00000082014,not sig
Q16799,-0.0827992182710758,0.92649992492355,-1.21852779292084,0.266982232159778,0.996386806613002,-4.78485397605404,OnlyComparison,RTN1,ENSG00000139970,not sig
Q6UX71,-0.0828630142814046,-1.56315877559612,-0.827374368138256,0.438446590744703,0.996386806613002,-5.08824609251652,OnlyComparison,PLXDC2,ENSG00000120594,not sig
P0C7U0,-0.0831042511902063,-1.99237402526491,-0.571299787231885,0.587724464575306,0.996386806613002,-5.23829201262441,OnlyComparison,ELFN1,ENSG00000225968,not sig
Q13017,-0.083147679925284,-0.231752928840214,-1.66182552050305,0.145594384949954,0.996386806613002,-4.37384307288855,OnlyComparison,ARHGAP5,ENSG00000100852,not sig
Q8IYU4,-0.083219430552387,-1.40554090424765,-1.34045386802738,0.226736089459582,0.996386806613002,-4.6769338028543,OnlyComparison,UBQLNL,ENSG00000175518,not sig
Q9BRF8,-0.0832888287228248,0.254004766231276,-1.930903576242,0.0997482231913382,0.996386806613002,-4.10895707550581,OnlyComparison,CPPED1,ENSG00000103381,not sig
Q9NQZ2,-0.0833159663380167,-1.44234689473068,-0.831462409102726,0.436299831764188,0.996386806613002,-5.08549694491366,OnlyComparison,UTP3,ENSG00000132467,not sig
Q9H0Q3,-0.083353847172454,-0.511339619076219,-0.795711295360644,0.455331117890746,0.996386806613002,-5.10918757884873,OnlyComparison,FXYD6,ENSG00000137726,not sig
O00445,-0.083449345319776,-0.715283314941092,-1.90190175082435,0.103910883543875,0.996386806613002,-4.13770184075138,OnlyComparison,SYT5,ENSG00000129990,not sig
P17655,-0.0834501144515951,0.31703150351121,-1.65852593900709,0.146267293961316,0.996386806613002,-4.37705088369267,OnlyComparison,CAPN2,ENSG00000162909,not sig
Q9Y385,-0.0836125726971018,-0.529282515476288,-1.21642120299489,0.267729023069334,0.996386806613002,-4.78667329082864,OnlyComparison,UBE2J1,ENSG00000198833,not sig
Q9Y5E1,-0.0836324867305082,-0.777397426971445,-1.1401862329625,0.295982105906609,0.996386806613002,-4.85135592478154,OnlyComparison,PCDHB9,ENSG00000177839,not sig
Q9UN67,-0.0836324867305082,-0.777397426971445,-1.1401862329625,0.295982105906609,0.996386806613002,-4.85135592478154,OnlyComparison,PCDHB10,ENSG00000120324,not sig
O14727,-0.0836501470276594,-0.715253144669213,-1.60985614741575,0.156544034626439,0.996386806613002,-4.42419299914937,OnlyComparison,APAF1,ENSG00000120868,not sig
Q12923,-0.0836724055068854,-1.21126621785736,-2.10091290245997,0.0784930984333973,0.996386806613002,-3.94043443222988,OnlyComparison,PTPN13,ENSG00000163629,not sig
Q9Y305,-0.0836978888124866,-0.72912024971683,-1.5994949208484,0.158818671988213,0.996386806613002,-4.43418387440104,OnlyComparison,ACOT9,ENSG00000123130,not sig
O00423,-0.0837283526738246,-0.0370603341015561,-1.39672475642603,0.21005075088332,0.996386806613002,-4.62556736537529,OnlyComparison,EML1,ENSG00000066629,not sig
P82921,-0.0837286052341955,-0.24119100161598,-0.892362395053065,0.40522114259508,0.996386806613002,-5.04335297833775,OnlyComparison,MRPS21,ENSG00000266472,not sig
P54727,-0.0839189239710783,1.04868102473535,-1.03944956924596,0.337100418312406,0.996386806613002,-4.93304586950814,OnlyComparison,RAD23B,ENSG00000119318,not sig
P48507,-0.0841015598052463,-0.667954460736915,-2.33116166213293,0.0568230451004716,0.996386806613002,-3.71419090734175,OnlyComparison,GCLM,ENSG00000023909,not sig
Q8NEZ5,-0.0842135928936951,-1.30276978890028,-1.10679660322144,0.309124895382382,0.996386806613002,-4.87893507591529,OnlyComparison,FBXO22,ENSG00000167196,not sig
Q96ME1,-0.084281597889722,-1.98661947754206,-0.896566323369825,0.403138172182288,0.996386806613002,-5.0403634694515,OnlyComparison,FBXL18,ENSG00000155034,not sig
Q92736,-0.0843192282151741,-1.63938595284696,-0.838007592849507,0.432878591834185,0.996386806613002,-5.08107409651086,OnlyComparison,RYR2,ENSG00000198626,not sig
O75718,-0.08436056168869,-1.08283025893771,-0.491045819126843,0.640149021807355,0.996386806613002,-5.27547745907965,OnlyComparison,CRTAP,ENSG00000170275,not sig
Q92542,-0.0845296899096903,0.0773711113380868,-1.54962863861197,0.170209108523049,0.996386806613002,-4.48201945442991,OnlyComparison,NCSTN,ENSG00000162736,not sig
Q9Y285,-0.0845311775037034,0.333708140642091,-1.03154717318129,0.340513523852374,0.996386806613002,-4.93925544816077,OnlyComparison,FARSA,ENSG00000179115,not sig
O75165,-0.0846830542465872,0.12427510458354,-1.07360456370898,0.322665221134545,0.996386806613002,-4.90586493882134,OnlyComparison,DNAJC13,ENSG00000138246,not sig
Q99829,-0.0848848369684461,0.388667982421038,-1.74393568758551,0.129775689779127,0.996386806613002,-4.29360695422756,OnlyComparison,CPNE1,ENSG00000214078,not sig
Q969X5,-0.0849542322215545,0.515066868659397,-1.8088977292707,0.118453076070614,0.996386806613002,-4.22967611371561,OnlyComparison,ERGIC1,ENSG00000113719,not sig
Q643R3,-0.084983070981292,-1.56341332946611,-1.73708277646484,0.13102976368506,0.996386806613002,-4.30033052876462,OnlyComparison,LPCAT4,ENSG00000176454,not sig
Q9UPQ9,-0.0849987931106319,-0.347963920780961,-1.36967055016398,0.217929724158167,0.996386806613002,-4.65037492681776,OnlyComparison,TNRC6B,ENSG00000100354,not sig
Q9H1D9,-0.0850300928190988,-0.914472611812884,-1.00503982096664,0.352164881429819,0.996386806613002,-4.95986046328622,OnlyComparison,POLR3F,ENSG00000132664,not sig
Q9NR31,-0.0852079731032345,0.448385394938789,-1.39485533912024,0.21058678521033,0.996386806613002,-4.62728793067738,OnlyComparison,SAR1A,ENSG00000079332,not sig
Q6ZN55,-0.085222198481852,-1.04307904069874,-1.36406582485703,0.219594903552253,0.996386806613002,-4.65548885047546,OnlyComparison,ZNF574,ENSG00000105732,not sig
Q8WVC6,-0.0852531523456512,-0.617351524052093,-2.11699805368457,0.0767354904772719,0.996386806613002,-3.92452357715192,OnlyComparison,DCAKD,ENSG00000172992,not sig
P56937,-0.0853220863201831,-0.969439121022829,-2.33200777677854,0.0567559429368329,0.996386806613002,-3.71336728985236,OnlyComparison,HSD17B7,ENSG00000132196,not sig
Q9NRK6,-0.0853734570575366,-0.306666380759917,-1.39392858639117,0.210852979965902,0.996386806613002,-4.62814054517447,OnlyComparison,ABCB10,ENSG00000135776,not sig
Q9BXB4,-0.08548555380463,-0.530671631510487,-0.402171255183114,0.700943279222578,0.996386806613002,-5.31063738407471,OnlyComparison,OSBPL11,ENSG00000144909,not sig
Q9UNT1,-0.0855349523894748,-2.63447519884215,-0.587905221230252,0.577193161088436,0.996386806613002,-5.22997734045332,OnlyComparison,RABL2B,ENSG00000079974,not sig
Q9UBK7,-0.0855349523894748,-2.63447519884215,-0.587905221230252,0.577193161088436,0.996386806613002,-5.22997734045332,OnlyComparison,RABL2A,ENSG00000144134,not sig
O95251,-0.0855450834522538,0.263313083909493,-1.97107195517869,0.0942556925632587,0.996386806613002,-4.06912239220954,OnlyComparison,KAT7,ENSG00000136504,not sig
Q96AE7,-0.0856160021416388,-1.87331961580484,-0.95825182900219,0.373498517984392,0.996386806613002,-4.99535855653571,OnlyComparison,TTC17,ENSG00000052841,not sig
P42338,-0.0857515224568655,-0.00741575181451129,-0.780739618834437,0.463473115727459,0.996386806613002,-5.11886925002015,OnlyComparison,PIK3CB,ENSG00000051382,not sig
Q99963,-0.0857935477123784,-0.297949465194141,-1.18897404393475,0.277624219300767,0.996386806613002,-4.81022450958158,OnlyComparison,SH3GL3,ENSG00000140600,not sig
Q9UDX5,-0.0858089114941836,-0.214768415668948,-1.24486278804836,0.25779708880411,0.996386806613002,-4.76197327781121,OnlyComparison,MTFP1,ENSG00000242114,not sig
Q6IN85,-0.0858670479721152,-0.0654729285951096,-1.66592093859677,0.144763293837798,0.996386806613002,-4.36985960987668,OnlyComparison,PPP4R3A,ENSG00000100796,not sig
Q5MIZ7,-0.0858670479721152,-0.0654729285951096,-1.66592093859677,0.144763293837798,0.996386806613002,-4.36985960987668,OnlyComparison,PPP4R3B,ENSG00000275052,not sig
Q9BVK6,-0.0861535230533303,0.900832920199709,-2.14150828682162,0.0741338660531864,0.996386806613002,-3.90030086011589,OnlyComparison,TMED9,ENSG00000184840,not sig
Q9NZN8,-0.0863979148821753,-0.382023644007356,-0.8886536681579,0.407065437547427,0.996386806613002,-5.04598190144402,OnlyComparison,CNOT2,ENSG00000111596,not sig
Q6NT16,-0.0865089195084914,-2.24265178741976,-1.56242542645025,0.16721492646488,0.996386806613002,-4.469784876304,OnlyComparison,SLC18B1,ENSG00000146409,not sig
P26885,-0.0866354648663422,0.659043246066683,-1.84660927069646,0.11232946953795,0.996386806613002,-4.19243112476627,OnlyComparison,FKBP2,ENSG00000173486,not sig
P51692,-0.0868543233016703,-1.22370619594754,-1.07511518728612,0.32203858431041,0.996386806613002,-4.90465016940052,OnlyComparison,STAT5B,ENSG00000173757,not sig
P42229,-0.0868543233016703,-1.22370619594754,-1.07511518728612,0.32203858431041,0.996386806613002,-4.90465016940052,OnlyComparison,STAT5A,ENSG00000126561,not sig
Q05D32,-0.0870553275353627,-1.08458842181065,-1.79096600380965,0.121478450189086,0.996386806613002,-4.24735519699689,OnlyComparison,CTDSPL2,ENSG00000137770,not sig
P48443,-0.0870961204916111,-0.583753183759126,-1.11122989485647,0.307352420272547,0.996386806613002,-4.87530099826073,OnlyComparison,RXRG,ENSG00000143171,not sig
P19793,-0.0870961204916111,-0.583753183759126,-1.11122989485647,0.307352420272547,0.996386806613002,-4.87530099826073,OnlyComparison,RXRA,ENSG00000186350,not sig
Q15714,-0.0872424968324295,-1.49620989348641,-0.873606923080744,0.414612295785177,0.996386806613002,-5.05656594663188,OnlyComparison,TSC22D1,ENSG00000102804,not sig
Q13619,-0.0874694120192371,-0.58890221141134,-1.94449669580225,0.0978546939524128,0.996386806613002,-4.09547886366889,OnlyComparison,CUL4A,ENSG00000139842,not sig
O95613,-0.0876687879995153,-0.558688877496889,-1.16714739880308,0.285714325731834,0.996386806613002,-4.82874453108345,OnlyComparison,PCNT,ENSG00000160299,not sig
P57088,-0.0878696190007699,0.0551977260454701,-1.4711229134456,0.189700340827295,0.996386806613002,-4.55637683449536,OnlyComparison,TMEM33,ENSG00000109133,not sig
Q9UJX4,-0.0879153266231127,-1.96269075474694,-1.32271454966801,0.232236845287403,0.996386806613002,-4.69293615666295,OnlyComparison,ANAPC5,ENSG00000089053,not sig
Q96CS3,-0.0879684010068065,0.593514561891455,-1.75509283231934,0.127758811584309,0.996386806613002,-4.28265121675948,OnlyComparison,FAF2,ENSG00000113194,not sig
Q8IZ83,-0.0880089891642157,0.0893436601472012,-1.30388602048627,0.23820473322564,0.996386806613002,-4.70981481124247,OnlyComparison,ALDH16A1,ENSG00000161618,not sig
